refugee_id,family_size,origin_country,primary_language,education_level,skill_type,years_experience,trauma_level,aid_dependency_ratio,has_family_network,preferred_cost_level,adaptability_index
40208,3,Country_114,Arabic,None,Carpentry,14,4,0.68,1,Medium,0.5
40209,6,Country_89,Arabic,None,Retail,2,5,0.42,1,Low,0.76
40210,7,Country_85,Spanish,Master,IT,16,2,1.0,1,Medium,0.5
40211,4,Country_118,Swahili,Master,Agriculture,8,1,0.45,0,High,0.34
40212,3,Country_15,Arabic,None,Retail,1,4,0.16,0,High,0.19
40213,3,Country_89,French,None,Retail,16,5,0.34,0,Low,0.72
40214,1,Country_103,Swahili,Secondary,Engineering,25,3,0.86,1,Medium,0.98
40215,1,Country_117,Swahili,Primary,Healthcare,0,1,0.79,0,Low,0.32
40216,3,Country_61,Dari,Primary,Construction,16,5,0.62,1,Low,0.6
40217,8,Country_118,Arabic,Master,IT,20,1,0.16,1,High,0.19
40218,2,Country_57,Arabic,None,Teaching,0,5,0.93,0,Low,0.37
40219,6,Country_35,Swahili,Secondary,Retail,11,3,0.03,0,Medium,0.97
40220,3,Country_34,Arabic,Bachelor,Construction,11,1,0.39,0,Medium,0.16
40221,2,Country_23,Spanish,Master,IT,23,3,0.42,1,Low,0.61
40222,4,Country_119,Arabic,Primary,Agriculture,14,1,0.79,0,Low,0.71
40223,8,Country_77,Dari,Master,Carpentry,25,4,0.96,0,Medium,0.9
40224,3,Country_33,Dari,None,Carpentry,13,4,0.19,1,Medium,0.09
40225,8,Country_44,Swahili,Bachelor,Logistics,1,1,0.79,0,High,0.73
40226,2,Country_4,Arabic,Master,Healthcare,17,1,0.66,1,Low,0.78
40227,2,Country_55,English,Primary,Teaching,13,2,0.89,1,Low,0.51
40228,2,Country_34,Spanish,Bachelor,Engineering,17,1,0.22,0,Low,0.95
40229,6,Country_79,Swahili,Secondary,Agriculture,8,3,0.93,0,High,0.66
40230,2,Country_57,English,Secondary,Agriculture,16,5,0.91,0,Low,0.86
40231,3,Country_92,Swahili,Master,Logistics,9,3,0.46,0,Medium,0.24
40232,5,Country_90,English,Bachelor,Carpentry,17,3,0.57,1,High,0.51
40233,3,Country_108,French,None,Agriculture,22,4,0.64,0,Medium,0.57
40234,3,Country_33,Spanish,Master,Construction,23,3,0.85,0,High,0.86
40235,1,Country_110,Dari,Bachelor,Retail,23,4,0.31,0,High,0.47
40236,5,Country_70,Spanish,Master,Construction,12,3,0.03,0,Low,0.43
40237,2,Country_22,French,Primary,Logistics,1,5,0.96,1,Medium,0.21
40238,2,Country_38,English,Secondary,Retail,20,5,0.19,1,High,0.31
40239,2,Country_97,Arabic,Master,Retail,16,4,0.6,0,Medium,1.0
40240,8,Country_101,Arabic,Bachelor,Carpentry,8,2,0.31,0,High,0.92
40241,8,Country_119,Arabic,Bachelor,Healthcare,21,4,0.1,1,Low,0.03
40242,6,Country_57,Spanish,Bachelor,Healthcare,2,5,0.25,1,Low,0.92
40243,1,Country_58,Urdu,None,Plumbing,19,4,0.59,0,Medium,0.09
40244,2,Country_107,Spanish,None,Retail,22,3,0.97,0,Medium,0.04
40245,5,Country_15,Arabic,Master,Plumbing,13,1,0.2,0,High,0.02
40246,4,Country_70,Urdu,None,Agriculture,4,3,0.9,0,High,0.78
40247,8,Country_49,Urdu,None,Retail,4,2,0.7,0,High,0.43
40248,3,Country_115,English,Primary,Retail,24,1,0.08,0,Medium,0.52
40249,6,Country_25,Dari,Secondary,Teaching,19,5,0.11,0,Low,0.65
40250,6,Country_42,Urdu,Bachelor,Teaching,22,4,0.61,1,Low,0.41
40251,3,Country_30,Dari,Primary,Teaching,19,1,0.85,0,High,0.93
40252,4,Country_43,Urdu,None,Healthcare,24,3,0.99,1,Low,0.93
40253,7,Country_111,Urdu,None,Retail,19,1,0.0,1,High,0.64
40254,6,Country_37,Arabic,Secondary,Plumbing,15,2,0.55,1,Medium,0.12
40255,8,Country_103,Urdu,Bachelor,Carpentry,4,3,0.46,1,Low,0.91
40256,8,Country_69,English,Secondary,Carpentry,20,3,0.4,1,Medium,0.71
40257,8,Country_16,Spanish,None,Logistics,8,2,0.95,1,Low,0.07
40258,2,Country_69,Swahili,Bachelor,Plumbing,22,2,0.15,1,Low,0.03
40259,5,Country_19,Arabic,Primary,Logistics,22,1,0.62,0,Low,0.51
40260,7,Country_47,French,Bachelor,Plumbing,3,1,0.4,0,Medium,0.52
40261,2,Country_3,Spanish,Secondary,Carpentry,7,4,0.28,1,High,0.71
40262,8,Country_107,English,Primary,IT,2,2,0.77,0,Low,0.24
40263,5,Country_1,Dari,Bachelor,Logistics,3,2,0.25,0,Low,0.93
40264,7,Country_115,Urdu,Secondary,Agriculture,21,5,0.76,1,Low,0.28
40265,1,Country_45,Swahili,None,IT,17,4,0.81,1,Medium,0.62
40266,4,Country_40,Dari,Bachelor,Healthcare,1,5,0.82,1,Medium,0.07
40267,8,Country_19,Swahili,Secondary,Carpentry,14,5,0.57,0,Medium,0.5
40268,7,Country_107,French,None,Retail,18,5,0.19,1,Medium,0.72
40269,8,Country_66,Dari,Bachelor,Construction,6,3,0.5,0,Low,0.88
40270,7,Country_110,Swahili,Secondary,Teaching,20,1,0.46,1,Medium,0.35
40271,5,Country_118,Swahili,Master,Teaching,14,3,0.21,1,Medium,0.66
40272,6,Country_57,Arabic,Primary,Logistics,3,4,0.52,0,Low,0.54
40273,3,Country_50,Swahili,None,Agriculture,18,2,0.56,0,High,0.85
40274,8,Country_68,Arabic,Primary,Healthcare,22,1,0.56,0,Medium,0.68
40275,5,Country_82,Spanish,Secondary,Agriculture,5,5,0.74,1,Low,0.93
40276,6,Country_51,Spanish,Primary,Retail,11,5,0.98,1,Low,0.91
40277,5,Country_2,Spanish,Primary,Agriculture,5,4,0.12,1,Low,0.46
40278,7,Country_44,Urdu,Primary,Agriculture,21,1,0.13,0,Low,0.7
40279,4,Country_41,Dari,None,Logistics,5,2,0.62,0,High,0.88
40280,5,Country_41,French,Secondary,Retail,11,4,0.74,0,Medium,0.45
40281,3,Country_85,English,Primary,Healthcare,15,5,0.66,0,Medium,0.51
40282,2,Country_66,Urdu,Primary,Healthcare,0,4,0.85,0,Low,0.03
40283,2,Country_118,Urdu,None,Engineering,10,2,0.91,1,Low,0.55
40284,8,Country_97,Urdu,Master,Healthcare,11,5,0.65,0,Medium,0.99
40285,8,Country_16,Urdu,Secondary,Teaching,17,1,0.21,0,High,0.59
40286,7,Country_18,French,Bachelor,Agriculture,5,5,0.3,1,Low,0.64
40287,8,Country_74,Dari,None,Agriculture,13,3,0.83,0,Medium,0.14
40288,1,Country_71,Swahili,Primary,IT,10,3,0.79,1,High,0.41
40289,2,Country_22,Urdu,Master,Construction,10,5,0.39,1,Medium,0.88
40290,4,Country_57,Arabic,Primary,IT,1,5,0.43,0,High,0.88
40291,2,Country_75,Swahili,Secondary,Plumbing,23,1,0.82,1,Low,0.9
40292,1,Country_103,Arabic,Bachelor,Engineering,3,4,0.13,1,Medium,0.57
40293,2,Country_7,Urdu,Primary,Healthcare,17,5,0.7,1,Low,0.7
40294,8,Country_68,Swahili,Master,Construction,23,1,0.37,1,Low,0.21
40295,5,Country_106,English,None,Teaching,4,1,0.91,0,High,0.8
40296,5,Country_71,French,Secondary,Plumbing,25,3,0.71,1,High,0.03
40297,5,Country_30,Swahili,Secondary,Teaching,0,3,0.98,0,Medium,0.8
40298,6,Country_85,Dari,Primary,IT,20,5,0.71,1,High,0.38
40299,7,Country_35,Arabic,Primary,IT,6,2,0.27,0,Low,0.47
40300,5,Country_47,English,Primary,Logistics,24,1,0.76,0,High,0.46
40301,8,Country_110,Spanish,Primary,Construction,7,5,0.66,0,Medium,0.34
40302,8,Country_95,Urdu,Primary,Logistics,16,5,0.89,0,High,0.13
40303,2,Country_34,Dari,Bachelor,IT,15,5,0.04,0,Medium,0.49
40304,2,Country_46,French,None,Construction,24,5,0.62,0,Low,0.41
40305,3,Country_61,English,None,Logistics,5,5,0.85,0,High,0.24
40306,3,Country_40,Swahili,None,Carpentry,21,3,0.27,1,Low,0.44
40307,6,Country_118,French,Primary,Healthcare,2,4,0.35,0,Low,0.77
40308,7,Country_95,Urdu,Primary,Engineering,25,5,0.09,1,Medium,0.92
40309,6,Country_14,Urdu,Bachelor,Retail,12,1,0.97,1,Medium,0.12
40310,5,Country_37,Dari,None,Healthcare,15,3,0.59,1,Low,0.05
40311,3,Country_45,French,Bachelor,Engineering,6,3,0.08,0,Low,0.76
40312,5,Country_92,Arabic,Bachelor,Retail,11,3,0.59,0,Low,0.61
40313,4,Country_59,French,Bachelor,Logistics,10,4,0.88,1,High,0.36
40314,4,Country_24,Dari,Secondary,Agriculture,18,5,0.41,0,Medium,0.27
40315,3,Country_84,Dari,Master,Carpentry,17,4,0.45,1,Low,0.43
40316,5,Country_113,Spanish,Master,IT,14,1,0.31,1,Low,0.85
40317,3,Country_38,Swahili,Primary,Teaching,6,2,0.32,0,High,0.56
40318,7,Country_104,Arabic,Bachelor,Construction,16,5,0.78,0,Low,0.44
40319,3,Country_25,English,Bachelor,Healthcare,7,5,0.41,0,Medium,0.37
40320,7,Country_86,Dari,Master,Retail,14,4,0.54,1,High,0.95
40321,3,Country_51,Swahili,Bachelor,Logistics,9,3,0.65,1,High,0.11
40322,3,Country_117,French,Secondary,Agriculture,6,4,0.03,1,High,0.62
40323,3,Country_3,Dari,Bachelor,Carpentry,8,4,0.4,0,Low,0.02
40324,6,Country_12,English,None,Healthcare,5,3,0.8,1,Low,0.87
40325,3,Country_11,Spanish,None,Teaching,25,5,0.56,1,High,0.12
40326,6,Country_112,Swahili,None,Construction,18,3,0.21,0,Low,0.3
40327,3,Country_116,Urdu,Master,IT,25,5,0.97,1,Low,0.05
40328,5,Country_53,Urdu,None,Plumbing,21,1,0.09,1,High,0.64
40329,5,Country_13,Swahili,Primary,Agriculture,20,3,0.68,1,Medium,0.08
40330,3,Country_12,Dari,None,Healthcare,11,2,0.87,0,Low,0.63
40331,2,Country_78,Swahili,Master,IT,10,4,0.79,1,Low,0.37
40332,6,Country_10,Spanish,Primary,Agriculture,15,3,0.94,1,High,0.4
40333,2,Country_116,English,None,Carpentry,24,5,0.99,1,Low,0.58
40334,5,Country_107,Swahili,None,Plumbing,6,5,0.24,0,High,0.54
40335,7,Country_23,Dari,Master,Agriculture,10,2,0.06,0,High,0.56
40336,3,Country_42,Arabic,None,Teaching,0,1,0.64,1,Low,0.94
40337,3,Country_28,Arabic,Bachelor,Carpentry,20,3,0.28,0,Medium,0.71
40338,2,Country_87,Dari,None,Engineering,19,4,0.81,1,Low,0.93
40339,8,Country_65,Arabic,Primary,Logistics,10,4,0.15,0,High,0.89
40340,7,Country_17,Spanish,Master,Carpentry,21,4,0.99,0,High,0.75
40341,7,Country_89,Dari,Master,Engineering,20,3,0.07,1,Low,0.78
40342,6,Country_95,English,Bachelor,Agriculture,21,5,0.44,0,Low,0.91
40343,6,Country_60,Swahili,Secondary,Carpentry,12,1,0.91,0,High,0.38
40344,6,Country_1,Swahili,None,Logistics,11,1,0.67,1,Low,0.12
40345,3,Country_4,Urdu,Master,IT,11,3,0.18,0,Medium,0.76
40346,2,Country_77,English,Master,Healthcare,14,1,0.97,0,High,0.68
40347,5,Country_113,Dari,None,Healthcare,18,1,0.65,1,High,0.71
40348,1,Country_35,Dari,Primary,Logistics,22,1,0.42,1,Medium,0.69
40349,4,Country_21,Dari,None,Healthcare,21,2,0.21,0,Medium,0.51
40350,4,Country_58,Arabic,Master,Engineering,15,4,0.21,0,High,0.95
40351,7,Country_55,English,Bachelor,Teaching,15,5,0.96,0,Low,0.09
40352,8,Country_22,Spanish,None,Carpentry,7,3,0.27,0,Low,0.62
40353,5,Country_61,French,Master,Construction,24,4,1.0,1,Low,0.73
40354,4,Country_103,Spanish,None,Retail,8,1,0.06,1,High,0.12
40355,8,Country_37,Dari,Master,Engineering,18,1,0.77,0,Medium,0.45
40356,8,Country_90,French,Secondary,Plumbing,19,1,0.3,1,Medium,0.92
40357,1,Country_10,Spanish,None,Engineering,2,3,0.1,1,Low,0.96
40358,6,Country_93,Urdu,Primary,Carpentry,2,4,0.23,1,Low,0.17
40359,6,Country_89,Arabic,Bachelor,Retail,11,3,0.31,0,Medium,0.54
40360,3,Country_76,Arabic,None,Carpentry,25,3,0.31,0,Medium,0.79
40361,4,Country_54,French,None,Carpentry,17,3,0.14,0,High,0.77
40362,6,Country_2,English,None,Logistics,23,5,0.01,0,Low,0.95
40363,5,Country_64,Dari,None,Agriculture,0,1,0.15,0,Medium,0.92
40364,4,Country_99,Swahili,Primary,Carpentry,0,4,0.99,0,High,0.16
40365,2,Country_9,Urdu,Secondary,Construction,23,2,0.56,1,Low,0.29
40366,6,Country_119,Arabic,Secondary,Agriculture,23,4,0.19,0,High,0.07
40367,3,Country_12,Spanish,None,Carpentry,14,2,0.44,1,Low,0.37
40368,1,Country_81,French,Master,Agriculture,5,1,0.65,0,Medium,0.9
40369,7,Country_74,English,None,Plumbing,11,3,0.05,1,High,0.07
40370,7,Country_35,Arabic,None,Retail,13,5,0.89,1,High,0.76
40371,6,Country_74,Swahili,Bachelor,Engineering,2,5,0.52,1,High,0.4
40372,7,Country_2,French,Bachelor,Plumbing,14,4,0.8,1,Medium,0.96
40373,1,Country_6,Spanish,None,Logistics,11,3,0.69,0,Low,0.86
40374,4,Country_92,Spanish,Primary,Agriculture,20,4,0.69,1,Medium,0.3
40375,3,Country_97,English,None,Healthcare,24,5,0.92,1,High,0.22
40376,8,Country_91,French,Secondary,Carpentry,11,1,0.48,0,High,0.06
40377,6,Country_104,Dari,Primary,Retail,12,2,0.33,0,Low,0.83
40378,6,Country_20,Dari,Master,Agriculture,1,1,0.18,0,Low,0.04
40379,4,Country_59,Urdu,Bachelor,Construction,3,1,0.73,0,Medium,0.98
40380,3,Country_52,Dari,Secondary,IT,19,4,0.1,1,High,0.24
40381,8,Country_21,French,Secondary,IT,5,2,0.67,0,Medium,0.87
40382,8,Country_41,Dari,Secondary,IT,18,4,0.12,0,High,0.06
40383,6,Country_31,Spanish,Secondary,Construction,17,3,0.41,0,High,0.15
40384,3,Country_32,Dari,None,Retail,23,4,0.5,1,Medium,0.33
40385,3,Country_71,Urdu,Primary,Logistics,3,1,0.76,0,Low,0.1
40386,2,Country_88,Dari,Master,Logistics,16,1,0.75,1,Low,0.98
40387,4,Country_27,Dari,Secondary,Healthcare,15,3,0.7,0,Low,0.08
40388,3,Country_16,English,Master,Plumbing,21,3,0.13,1,High,0.66
40389,3,Country_20,Arabic,Primary,Construction,18,2,0.88,0,High,0.04
40390,7,Country_102,Spanish,Secondary,Construction,0,1,0.57,0,High,0.57
40391,5,Country_106,Arabic,Bachelor,Healthcare,20,5,0.55,1,High,0.24
40392,1,Country_79,French,Master,Logistics,9,1,0.15,0,High,0.69
40393,4,Country_82,English,Master,Construction,16,3,0.54,1,Medium,0.35
40394,2,Country_25,Swahili,Primary,IT,2,1,0.01,0,Medium,0.58
40395,4,Country_80,French,Secondary,Teaching,19,2,0.35,0,Low,0.39
40396,4,Country_111,Arabic,Primary,Plumbing,6,5,0.5,1,Low,0.13
40397,5,Country_110,Spanish,Secondary,Engineering,17,3,0.97,0,Medium,0.35
40398,6,Country_22,Spanish,Secondary,IT,17,4,0.82,0,High,0.6
40399,2,Country_56,Urdu,None,Carpentry,15,2,0.94,1,Medium,0.44
40400,2,Country_64,Arabic,None,Agriculture,8,1,0.73,0,High,0.49
40401,4,Country_90,Swahili,Secondary,Teaching,3,1,0.54,0,High,0.37
40402,4,Country_51,French,Master,Retail,6,3,0.78,1,Medium,0.28
40403,3,Country_21,English,Master,Retail,12,3,0.44,1,High,0.92
40404,7,Country_46,Swahili,Bachelor,Teaching,14,5,0.37,1,Low,0.64
40405,2,Country_36,Spanish,Bachelor,IT,21,1,0.62,0,Medium,0.11
40406,8,Country_106,English,None,Healthcare,8,3,0.63,1,Low,0.68
40407,8,Country_84,English,Bachelor,Agriculture,16,2,0.23,1,High,0.6
40408,7,Country_52,English,Primary,Engineering,18,2,0.27,1,Low,0.4
40409,8,Country_2,Arabic,Primary,Retail,9,3,0.93,0,High,0.19
40410,2,Country_114,Spanish,Bachelor,IT,2,1,0.5,0,Medium,0.26
40411,4,Country_4,French,Bachelor,Retail,9,4,0.05,1,Low,0.97
40412,7,Country_106,Arabic,Bachelor,Construction,11,2,0.78,0,Medium,0.44
40413,3,Country_40,French,Master,Engineering,20,4,0.42,0,Low,0.96
40414,2,Country_6,Dari,None,Agriculture,0,4,0.33,1,Low,0.08
40415,4,Country_60,Spanish,Bachelor,Construction,14,5,0.73,0,Medium,0.19
40416,5,Country_117,Spanish,Master,Construction,8,3,0.38,1,Low,0.65
40417,8,Country_108,Dari,Bachelor,Logistics,24,1,0.07,1,Low,0.6
40418,7,Country_116,Swahili,Primary,Agriculture,19,3,0.53,1,Low,0.85
40419,4,Country_31,Swahili,None,Construction,11,2,0.05,0,High,0.16
40420,5,Country_59,Swahili,Primary,Logistics,12,2,0.85,1,Medium,0.3
40421,1,Country_98,French,Master,Agriculture,10,3,0.79,0,Low,0.71
40422,5,Country_52,Spanish,Secondary,Retail,8,3,0.94,1,High,0.18
40423,2,Country_54,Arabic,None,Agriculture,0,2,0.44,0,Low,0.53
40424,5,Country_73,French,Master,Engineering,17,1,0.06,1,High,0.98
40425,5,Country_43,Spanish,None,IT,25,4,0.49,0,Low,0.53
40426,8,Country_90,Dari,Bachelor,IT,12,2,0.33,1,Low,0.43
40427,8,Country_33,English,Master,Carpentry,24,3,0.89,0,Low,0.86
40428,4,Country_88,Dari,Secondary,IT,7,1,0.99,0,High,1.0
40429,4,Country_7,Dari,Primary,Carpentry,3,5,0.3,0,High,0.89
40430,3,Country_95,Dari,Secondary,Logistics,12,1,0.08,0,Medium,0.46
40431,8,Country_50,Spanish,None,Carpentry,2,3,0.67,1,Medium,0.99
40432,2,Country_50,Swahili,None,Agriculture,24,4,0.32,0,High,0.6
40433,7,Country_54,English,Master,Engineering,6,3,0.74,1,Low,0.4
40434,1,Country_108,Urdu,None,Teaching,24,1,0.82,1,Low,0.75
40435,8,Country_93,Arabic,Master,Engineering,19,5,0.17,1,Medium,0.17
40436,2,Country_111,English,Primary,Logistics,7,5,0.12,0,Medium,0.53
40437,3,Country_70,English,Master,Construction,25,3,0.06,0,Medium,0.04
40438,3,Country_72,Spanish,Secondary,Carpentry,18,5,0.82,1,High,0.05
40439,3,Country_69,Swahili,Secondary,Logistics,19,1,0.66,0,Medium,0.39
40440,5,Country_76,English,Secondary,Logistics,16,5,0.2,1,Low,0.77
40441,5,Country_60,Dari,Bachelor,Agriculture,4,2,0.94,1,Low,0.04
40442,1,Country_99,French,Master,Agriculture,24,4,0.12,0,High,0.32
40443,2,Country_87,French,None,Construction,3,5,0.27,1,High,0.46
40444,7,Country_7,Dari,None,Healthcare,16,2,0.25,1,Medium,0.17
40445,5,Country_85,English,Bachelor,Agriculture,18,4,0.6,0,Medium,0.46
40446,3,Country_31,Spanish,Secondary,Logistics,15,3,0.52,0,High,0.25
40447,2,Country_79,Dari,Bachelor,Healthcare,13,1,0.37,0,Low,0.6
40448,5,Country_46,English,Primary,Healthcare,19,5,0.7,0,Medium,0.14
40449,7,Country_43,Urdu,None,IT,4,5,0.35,0,Low,0.61
40450,3,Country_91,Dari,Master,Agriculture,1,3,0.96,1,High,0.2
40451,7,Country_107,Swahili,Primary,Teaching,0,1,0.72,0,Medium,0.41
40452,1,Country_50,Arabic,Bachelor,Healthcare,21,3,0.82,0,High,0.86
40453,1,Country_41,Urdu,Secondary,Construction,5,3,0.77,0,High,0.33
40454,3,Country_108,Spanish,None,Teaching,0,5,0.91,1,Low,0.16
40455,8,Country_12,Swahili,Primary,Retail,9,2,0.74,1,High,0.27
40456,6,Country_58,Dari,Bachelor,Plumbing,15,3,0.41,0,High,0.4
40457,7,Country_1,Dari,Master,Engineering,20,2,0.32,0,High,0.27
40458,3,Country_22,Arabic,Primary,IT,11,4,0.3,0,Low,0.42
40459,1,Country_32,Swahili,Master,Retail,22,3,0.51,1,Medium,0.85
40460,8,Country_104,Spanish,Master,Construction,7,5,0.96,1,High,0.17
40461,1,Country_87,English,Master,Logistics,1,3,0.57,0,Low,0.01
40462,8,Country_76,Arabic,Primary,Retail,7,1,0.85,1,High,0.19
40463,1,Country_109,English,Bachelor,IT,17,3,0.67,0,Low,0.58
40464,6,Country_50,English,Primary,Logistics,20,5,0.87,0,Low,0.89
40465,2,Country_66,Swahili,Bachelor,Healthcare,9,2,0.77,0,Medium,0.67
40466,8,Country_13,Arabic,Primary,Plumbing,21,2,0.23,0,Low,0.97
40467,4,Country_8,Dari,None,Plumbing,2,3,0.8,1,High,0.88
40468,5,Country_85,Spanish,Master,Construction,2,1,0.32,0,High,0.27
40469,1,Country_22,Urdu,None,IT,22,4,0.58,1,Medium,0.81
40470,7,Country_15,French,Bachelor,Retail,14,3,0.22,1,Low,0.81
40471,6,Country_4,Urdu,Master,Healthcare,23,1,0.68,0,Medium,0.96
40472,7,Country_58,Dari,Bachelor,Construction,22,2,0.0,0,Medium,0.36
40473,1,Country_16,English,Bachelor,Teaching,24,5,0.36,0,Low,0.52
40474,7,Country_69,Spanish,Primary,Agriculture,0,5,0.64,1,Low,0.78
40475,1,Country_87,Arabic,Primary,Construction,1,4,0.39,1,Low,0.1
40476,7,Country_47,Dari,Primary,Carpentry,15,5,0.67,1,Medium,0.74
40477,7,Country_80,French,Master,IT,24,2,0.03,1,Medium,0.41
40478,8,Country_53,Spanish,Master,Retail,8,2,0.99,1,Medium,0.93
40479,6,Country_94,English,Secondary,Engineering,2,5,0.26,0,Medium,0.25
40480,2,Country_47,Arabic,None,IT,18,2,0.45,0,Medium,0.67
40481,3,Country_57,Arabic,Bachelor,Plumbing,25,2,0.94,0,Low,0.15
40482,1,Country_104,Arabic,Bachelor,Teaching,8,1,0.71,1,Low,0.68
40483,8,Country_90,English,Master,Teaching,25,5,0.37,1,Low,0.85
40484,2,Country_22,Arabic,Primary,Engineering,21,2,0.17,1,Low,0.79
40485,3,Country_62,Spanish,Secondary,Teaching,12,2,0.86,0,Low,0.28
40486,5,Country_45,Spanish,None,Logistics,15,2,0.25,1,Low,0.5
40487,3,Country_60,Arabic,Master,Plumbing,22,5,0.07,0,High,0.47
40488,4,Country_10,Arabic,Master,Construction,6,5,0.26,1,High,0.65
40489,7,Country_114,Swahili,Secondary,Retail,4,1,0.67,0,Low,0.76
40490,5,Country_55,Dari,Primary,Engineering,14,5,0.4,0,High,0.34
40491,7,Country_104,French,Secondary,Construction,24,3,0.97,1,Medium,0.14
40492,4,Country_73,Spanish,Master,Plumbing,12,2,0.97,0,High,0.23
40493,3,Country_80,French,Bachelor,Construction,5,1,0.12,1,Low,0.45
40494,1,Country_5,Swahili,Secondary,Teaching,19,1,0.98,1,High,0.25
40495,2,Country_35,Spanish,Master,Construction,4,3,0.89,1,Low,0.88
40496,5,Country_106,Swahili,Master,Healthcare,24,2,0.06,1,Medium,0.89
40497,2,Country_91,Urdu,None,Logistics,9,5,0.88,1,Medium,0.34
40498,1,Country_46,Spanish,Bachelor,Construction,10,5,0.66,1,Medium,0.68
40499,4,Country_17,Spanish,Primary,Engineering,11,3,0.59,1,Medium,0.75
40500,1,Country_15,Spanish,Master,Construction,20,1,0.7,0,High,0.02
40501,5,Country_67,Spanish,Master,Plumbing,24,2,0.68,0,Low,0.82
40502,1,Country_42,Arabic,None,Retail,9,4,0.26,0,Low,0.36
40503,3,Country_5,Spanish,Primary,Logistics,23,3,0.79,0,High,0.79
40504,6,Country_14,English,Bachelor,Plumbing,25,1,0.35,1,Low,0.67
40505,6,Country_85,Dari,Bachelor,Agriculture,25,4,0.61,1,Low,0.27
40506,2,Country_36,Spanish,Primary,Healthcare,17,5,0.36,1,Low,0.5
40507,7,Country_31,Swahili,Primary,Engineering,23,2,0.63,0,High,0.58
40508,7,Country_4,English,None,Logistics,6,5,0.66,0,Medium,0.33
40509,4,Country_40,Spanish,Master,Agriculture,15,5,0.27,1,Low,0.48
40510,8,Country_74,English,Secondary,Teaching,19,1,0.93,0,Medium,0.38
40511,5,Country_101,English,Master,Construction,23,2,0.83,1,Low,0.68
40512,5,Country_35,Swahili,Primary,Engineering,22,2,0.5,1,Medium,0.32
40513,4,Country_30,Spanish,Primary,Healthcare,10,1,0.34,0,Low,0.73
40514,3,Country_58,Urdu,Master,Teaching,15,3,0.42,1,Medium,0.09
40515,7,Country_6,English,Secondary,Engineering,14,5,0.51,0,High,0.59
40516,4,Country_63,English,None,Construction,21,2,0.3,0,Medium,0.9
40517,3,Country_1,Spanish,Master,IT,1,1,0.06,1,Low,0.66
40518,8,Country_19,Spanish,Bachelor,Carpentry,4,1,0.01,1,Medium,0.34
40519,8,Country_36,English,Secondary,Plumbing,0,1,0.36,0,High,0.84
40520,1,Country_53,Spanish,Secondary,Teaching,15,1,0.08,0,High,0.56
40521,6,Country_92,French,Secondary,Engineering,15,1,0.9,1,Low,0.53
40522,6,Country_1,English,Secondary,Logistics,11,5,0.36,0,High,0.05
40523,1,Country_69,English,None,Plumbing,14,4,0.15,0,Medium,0.33
40524,6,Country_111,Dari,None,Agriculture,11,5,0.15,1,Low,0.56
40525,1,Country_55,Swahili,Primary,Carpentry,5,2,0.13,0,High,0.12
40526,3,Country_4,Spanish,None,Logistics,20,5,0.49,0,Low,0.02
40527,4,Country_5,Swahili,Bachelor,Retail,18,1,0.99,1,Low,0.35
40528,5,Country_36,Spanish,None,IT,8,4,0.5,1,Medium,0.01
40529,4,Country_57,Urdu,Bachelor,Retail,20,3,0.23,1,Medium,0.68
40530,4,Country_8,English,None,Healthcare,8,4,0.53,1,High,0.14
40531,3,Country_15,Urdu,Primary,Retail,19,4,0.88,1,Medium,0.32
40532,1,Country_57,Spanish,None,Healthcare,5,4,0.36,0,Medium,0.36
40533,8,Country_22,Spanish,Secondary,IT,12,1,0.16,0,High,0.6
40534,6,Country_18,Urdu,Bachelor,Logistics,13,1,0.14,1,Low,0.87
40535,5,Country_19,Spanish,Primary,Carpentry,12,1,0.16,0,Medium,0.07
40536,1,Country_9,English,Master,Retail,22,5,0.9,1,Medium,0.51
40537,4,Country_110,Swahili,Primary,Plumbing,4,3,0.36,1,Low,0.87
40538,8,Country_45,French,Secondary,Construction,20,2,0.75,0,Low,0.58
40539,5,Country_28,English,Primary,Logistics,19,2,0.48,0,Low,0.94
40540,6,Country_37,Urdu,Secondary,Plumbing,12,2,0.11,1,Low,0.0
40541,1,Country_32,English,Secondary,Plumbing,2,1,0.09,0,Low,0.85
40542,8,Country_9,Dari,None,Healthcare,18,5,0.49,1,Medium,0.76
40543,7,Country_26,Spanish,Secondary,Plumbing,22,4,0.65,0,Low,0.7
40544,5,Country_7,Urdu,Bachelor,Teaching,24,2,0.98,1,High,0.19
40545,5,Country_22,Dari,Master,Construction,5,4,0.71,0,Low,0.16
40546,1,Country_109,Swahili,Secondary,Teaching,6,3,0.31,1,Low,0.81
40547,3,Country_91,Spanish,Secondary,Retail,6,2,0.14,1,High,0.51
40548,5,Country_15,French,Primary,Teaching,2,4,0.48,1,Medium,0.93
40549,6,Country_11,English,Master,Agriculture,2,1,0.23,1,Low,0.93
40550,4,Country_105,Swahili,Primary,Healthcare,24,3,0.36,0,Medium,0.97
